,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
145,-0.058617,-1.687,0.55829,0.61938,-0.27159,0.93263,0.81385,-0.12629,-1.6992,0.80312,0.62436,0.63063,0.49837,0.73198,0.59848,-1.4783,0.77374,-1.3665,0.64534,0.64217,0.80511,0.73952,0.67358,0.046515,-1.2529,-1.5929,0.57602,0.71967,-1.5055,0.83213,-1.3003,-0.016494,0.57561,0.84521,-0.8603,-1.6534,-0.23172,-1.1565,-0.0067735,-0.003697,0.60911,0.774,0.77381,0.61826,0.64318,-1.0455,0.67548,0.61468,0.84771,0.029043,0.55659,0.69251,-0.74072,-0.29212,0.56412,-0.45979,-0.05992,-0.69209,-0.59148,-1.0222,0.77793,-1.0806,0.64413,0.62043,0.83099,-0.78229,-1.3315,-1.1463,0.58345,0.5419,-0.42166,0.73161,-0.70899,-0.20118,0.51702,0.74365,-0.46818,-1.0697,0.58598,0.81879,0.14491,0.72059,-1.3864,0.72285,0.77796,0.7971,0.71175,-1.2311,-1.736,-0.75434,0.66586,0.66514,0.66447,-1.5612,0.54815,-1.3534,-1.5091,0.85927,-1.3252,-0.85165
146,-0.010619,-1.7199,0.58048,0.61406,-0.21485,0.87555,0.78154,-0.037242,-1.6163,0.79503,0.58052,0.58673,0.50352,0.67381,0.57894,-1.5001,0.72884,-1.4447,0.68831,0.71429,0.81308,0.69161,0.7873,0.062538,-1.2759,-1.548,0.60966,0.67952,-1.4976,0.80034,-1.3601,0.061964,0.53677,0.9097,-0.84792,-1.6312,-0.19999,-1.1125,0.039598,0.015407,0.58302,0.78254,0.79852,0.60984,0.67989,-1.051,0.67066,0.60214,0.81457,0.081983,0.52959,0.67835,-0.71191,-0.23425,0.58402,-0.46236,-0.028706,-0.6747,-0.56627,-1.015,0.75389,-1.1046,0.65521,0.64486,0.74273,-0.75964,-1.3517,-1.1323,0.58318,0.56931,-0.43376,0.70989,-0.63238,-0.19676,0.52507,0.73378,-0.5231,-1.0687,0.60606,0.76552,0.22724,0.70252,-1.3171,0.724,0.83916,0.78457,0.77116,-1.2357,-1.5864,-0.70868,0.67755,0.71478,0.69091,-1.5045,0.53415,-1.2708,-1.4031,0.86889,-1.4309,-0.83222
147,0.071344,-1.673,0.51791,0.62348,-0.23176,0.86992,0.79747,-0.023767,-1.5994,0.79069,0.67087,0.64429,0.51635,0.70977,0.59068,-1.4173,0.72665,-1.3326,0.65955,0.65023,0.77244,0.76559,0.97199,0.083266,-1.2297,-1.5723,0.6202,0.72483,-1.4896,0.77209,-1.3589,0.063659,0.52011,0.85472,-0.83555,-1.5829,-0.19854,-1.072,0.031345,0.10194,0.59238,0.76977,0.75449,0.63546,0.68191,-1.0497,0.64862,0.59266,0.76998,0.088301,0.60483,0.75176,-0.6561,-0.19774,0.56225,-0.33142,-0.0052403,-0.65138,-0.54298,-0.94906,0.74963,-0.99468,0.65051,0.61489,0.7467,-0.69654,-1.3148,-1.1307,0.58451,0.56533,-0.39157,0.68367,-0.65852,-0.15074,0.53313,0.72392,-0.44964,-1.0902,0.68739,0.83606,0.17977,0.72725,-1.3055,0.71425,0.75146,0.78495,0.74172,-1.2403,-1.654,-0.71611,0.62926,0.72062,0.651,-1.5491,0.53936,-1.2888,-1.3944,0.86101,-1.3196,-0.78194
148,0.021106,-1.6717,0.53451,0.64418,-0.15325,0.82913,0.78874,0.04991,-1.6299,0.80077,0.58798,0.63194,0.51407,0.74358,0.55887,-1.4246,0.77785,-1.3643,0.59635,0.61083,0.77095,0.73089,1.0427,0.17677,-1.2057,-1.5685,0.64869,0.74414,-1.512,0.77277,-1.2682,0.030822,0.55168,0.83642,-0.80614,-1.5578,-0.097106,-1.0396,0.1403,0.11762,0.5782,0.8115,0.76633,0.6281,0.69373,-0.95957,0.70838,0.57816,0.78446,0.12048,0.58299,0.70513,-0.70442,-0.17441,0.54237,-0.41134,0.012336,-0.64241,-0.46965,-0.97162,0.81432,-0.98839,0.70471,0.59482,0.83655,-0.72241,-1.228,-1.0636,0.53104,0.58547,-0.31292,0.71015,-0.59764,-0.048834,0.52118,0.7421,-0.40227,-0.98623,0.60211,0.79496,0.19781,0.70484,-1.332,0.71646,0.78464,0.76634,0.77092,-1.188,-1.5852,-0.66771,0.73015,0.72646,0.69151,-1.4874,0.56867,-1.2933,-1.438,0.89634,-1.3037,-0.70541
149,0.10268,-1.552,0.54914,0.64676,-0.1944,0.83671,0.79497,-0.0081736,-1.5614,0.77386,0.57067,0.61959,0.49881,0.72104,0.60032,-1.3666,0.77189,-1.2871,0.64513,0.70622,0.82829,0.7346,1.0909,0.23288,-1.1246,-1.5652,0.60374,0.74555,-1.5005,0.82048,-1.2282,0.035767,0.56295,0.87445,-0.77672,-1.5694,-0.11956,-1.009,0.10949,0.046768,0.57332,0.77662,0.77757,0.63858,0.65432,-0.89857,0.69878,0.56965,0.827,0.22014,0.5582,0.69531,-0.6472,-0.23238,0.61311,-0.36422,0.054892,-0.62845,-0.50303,-0.92979,0.81691,-0.91114,0.6754,0.6401,0.78187,-0.58795,-1.1774,-0.99083,0.55257,0.60256,-0.32288,0.76893,-0.57028,-0.066736,0.49711,0.733,-0.36291,-0.96989,0.63306,0.80181,0.17723,0.73076,-1.3012,0.70947,0.82891,0.75208,0.82331,-1.2019,-1.5969,-0.63759,0.63351,0.73348,0.73156,-1.5026,0.53373,-1.2231,-1.4182,0.93166,-1.3137,-0.71477
150,0.11936,-1.5757,0.53563,0.59261,-0.10416,0.84429,0.83959,0.020913,-1.528,0.79749,0.57576,0.64012,0.54989,0.69539,0.61832,-1.3462,0.7709,-1.251,0.58716,0.65731,0.80969,0.6856,1.0081,0.2014,-1.1068,-1.5619,0.62107,0.62397,-1.4594,0.84016,-1.2576,0.10076,0.52214,0.84034,-0.75347,-1.4804,-0.0947,-0.94623,0.24202,0.13766,0.57262,0.74796,0.75455,0.63638,0.64182,-0.87914,0.62261,0.60491,0.79365,0.2179,0.55862,0.68726,-0.58998,-0.179,0.53915,-0.32511,0.058457,-0.55641,-0.46021,-0.93618,0.78941,-0.90817,0.67805,0.65978,0.79584,-0.5929,-1.2168,-0.97657,0.60533,0.58657,-0.2751,0.67861,-0.51805,-0.043978,0.57242,0.71279,-0.33544,-0.96958,0.60579,0.83851,0.17579,0.66292,-1.2527,0.7315,0.77738,0.77251,0.77821,-1.1799,-1.5913,-0.5361,0.67092,0.70462,0.65793,-1.4377,0.55506,-1.1719,-1.417,0.8499,-1.3158,-0.64421
151,0.11839,-1.5802,0.56274,0.62121,-0.02463,0.8688,0.79765,0.047211,-1.5671,0.75167,0.55168,0.58242,0.54582,0.6526,0.51209,-1.2843,0.74986,-1.2793,0.59178,0.64943,0.82618,0.76766,0.88396,0.17959,-1.0642,-1.5282,0.66342,0.66646,-1.4457,0.80807,-1.2214,0.14133,0.54401,0.84126,-0.6613,-1.5027,-0.13208,-0.96096,0.15898,0.1388,0.60169,0.7274,0.77424,0.63923,0.65837,-0.87657,0.60875,0.60565,0.77454,0.22418,0.61428,0.718,-0.61992,-0.084407,0.52568,-0.28047,0.18575,-0.5235,-0.38064,-0.84104,0.74177,-0.79783,0.6486,0.62679,0.76091,-0.55533,-1.1965,-0.99133,0.57347,0.57058,-0.22966,0.72912,-0.44822,-0.015895,0.52764,0.78631,-0.33797,-0.89908,0.61645,0.8235,0.28842,0.67053,-1.2051,0.72801,0.76194,0.75926,0.75369,-1.1556,-1.6094,-0.5786,0.65634,0.65415,0.6594,-1.4537,0.52303,-1.159,-1.3652,0.86656,-1.3179,-0.6288
152,0.15022,-1.5423,0.60159,0.61551,-0.045354,0.8559,0.78413,0.069718,-1.5598,0.8238,0.56088,0.62328,0.55573,0.73708,0.56907,-1.2884,0.7729,-1.139,0.59639,0.63554,0.77654,0.71672,0.73741,0.30883,-1.0773,-1.5724,0.59936,0.69889,-1.4374,0.79139,-1.2638,0.15409,0.56095,0.84242,-0.7078,-1.5062,-0.10979,-0.85991,0.15288,0.13886,0.55236,0.76845,0.79338,0.68115,0.59841,-0.83136,0.73187,0.62245,0.80165,0.27396,0.5138,0.73088,-0.54221,-0.096522,0.52052,-0.21223,0.1148,-0.48121,-0.32697,-0.77315,0.78181,-0.8332,0.69141,0.62097,0.74614,-0.55412,-1.1354,-0.92414,0.54034,0.60749,-0.16158,0.77182,-0.46178,0.042229,0.52207,0.7284,-0.33485,-0.86864,0.61716,0.78985,0.18299,0.65516,-1.1796,0.74046,0.76743,0.7679,0.76448,-1.1022,-1.4859,-0.53039,0.64177,0.66905,0.68024,-1.4698,0.58874,-1.146,-1.3096,0.87251,-1.2636,-0.52823
153,0.14664,-1.4859,0.57324,0.62867,-0.036301,0.87526,0.77849,0.099995,-1.5303,0.7704,0.58735,0.61316,0.49661,0.72108,0.5963,-1.3344,0.81494,-1.1387,0.64072,0.63929,0.85298,0.70592,0.6681,0.23162,-1.0151,-1.4537,0.62999,0.70864,-1.4292,0.77102,-1.2123,0.22262,0.6009,0.84303,-0.6899,-1.4066,0.0070685,-0.89127,0.19088,0.18725,0.62726,0.78495,0.75978,0.68124,0.60262,-0.8302,0.69098,0.59104,0.82115,0.21263,0.50215,0.6989,-0.56975,0.0092646,0.50639,-0.18401,0.18797,-0.39147,-0.32316,-0.7537,0.80577,-0.73378,0.6436,0.64218,0.81848,-0.39309,-1.1209,-0.98856,0.6246,0.57489,-0.16883,0.67839,-0.48714,0.028964,0.57408,0.72177,-0.28339,-0.87589,0.58265,0.85835,0.27106,0.73678,-1.2377,0.71787,0.78603,0.73249,0.77276,-1.0884,-1.5162,-0.53594,0.62621,0.64438,0.68266,-1.3498,0.52537,-1.2002,-1.2466,0.87846,-1.23,-0.53629
154,0.14905,-1.4654,0.55288,0.62355,0.020419,0.85139,0.81755,0.14031,-1.5468,0.79823,0.6353,0.60303,0.57846,0.70509,0.63755,-1.2885,0.77862,-1.1913,0.635,0.66918,0.81635,0.72356,0.41707,0.29499,-1.0322,-1.4508,0.5918,0.68149,-1.2818,0.73463,-1.122,0.15203,0.54995,0.84487,-0.60673,-1.4554,-0.045469,-0.83713,0.17338,0.20007,0.60483,0.74826,0.72617,0.6523,0.64056,-0.74025,0.73416,0.56073,0.8202,0.20365,0.5583,0.66692,-0.53971,-0.0012257,0.57846,-0.20506,0.18914,-0.39216,-0.27889,-0.78665,0.79833,-0.61228,0.65484,0.66541,0.71236,-0.47203,-1.0493,-0.8387,0.58327,0.56023,-0.093821,0.72188,-0.34455,-0.030992,0.60154,0.7371,-0.1801,-0.83183,0.60056,0.82696,0.30077,0.66963,-1.1713,0.73403,0.73754,0.72863,0.8102,-1.0583,-1.4547,-0.45734,0.61065,0.64844,0.67595,-1.3614,0.5658,-1.1749,-1.2253,0.85654,-1.2196,-0.56394
155,0.16199,-1.4034,0.56982,0.62025,0.10028,0.8951,0.7621,0.17352,-1.5269,0.7922,0.60438,0.65922,0.53855,0.639,0.55513,-1.202,0.74252,-1.1088,0.67123,0.65649,0.76006,0.72981,0.34098,0.27779,-0.95366,-1.3799,0.63791,0.73845,-1.3145,0.79274,-1.1595,0.16585,0.52257,0.82907,-0.59048,-1.4948,0.082283,-0.84129,0.26349,0.2517,0.70729,0.75343,0.77065,0.66414,0.63551,-0.75649,0.69847,0.65799,0.78361,0.22031,0.55597,0.71669,-0.44382,0.0083396,0.50662,-0.12188,0.24262,-0.42744,-0.19744,-0.7418,0.78166,-0.65074,0.69155,0.64887,0.80306,-0.42169,-0.95411,-0.78239,0.62646,0.54544,-0.099023,0.71619,-0.33861,0.016184,0.55799,0.75835,-0.18018,-0.83593,0.64298,0.8391,0.31669,0.68976,-1.1645,0.75628,0.76456,0.76778,0.78522,-1.0098,-1.4334,-0.51449,0.66237,0.73668,0.59523,-1.3477,0.5571,-1.0513,-1.1789,0.83534,-1.1812,-0.4532
156,0.24105,-1.4328,0.54592,0.55114,0.088133,0.89707,0.82468,0.13181,-1.5071,0.81211,0.55234,0.62359,0.54695,0.67511,0.54759,-1.1564,0.78841,-1.1009,0.59796,0.6702,0.79239,0.71005,0.17803,0.27316,-0.9451,-1.3804,0.58945,0.6305,-1.3471,0.80629,-1.0949,0.25343,0.52186,0.86888,-0.49014,-1.4948,0.072438,-0.78541,0.23414,0.20319,0.97699,0.78936,0.81538,0.61367,0.65037,-0.74198,0.69183,0.60604,0.77307,0.32644,0.56643,0.67011,-0.35892,0.056374,0.4671,-0.13377,0.26862,-0.39916,-0.24428,-0.72178,0.84895,-0.57643,0.61952,0.61559,0.82609,-0.39001,-0.99465,-0.85391,0.55582,0.60082,-0.051913,0.72543,-0.2986,0.097441,0.51038,0.75194,-0.10819,-0.78024,0.57946,0.80765,0.27614,0.71087,-1.0753,0.69671,0.7708,0.78544,0.76109,-0.92415,-1.4123,-0.42083,0.62918,0.69549,0.66648,-1.3599,0.56932,-1.0203,-1.2222,0.88994,-1.1475,-0.40544
157,0.23776,-1.3426,0.55421,0.6194,0.12071,0.82804,0.75598,0.21229,-1.4494,0.73171,0.61845,0.66574,0.529,0.72002,0.57265,-1.1359,0.78108,-1.0047,0.59501,0.714,0.80526,0.75338,0.017018,0.32595,-0.93333,-1.3385,0.64481,0.72676,-1.2792,0.79897,-0.99991,0.29111,0.53501,0.88648,-0.51867,-1.3788,0.042134,-0.73128,0.24705,0.22197,1.1093,0.74844,0.76926,0.62426,0.61971,-0.70815,0.65689,0.61741,0.78884,0.28811,0.55927,0.69867,-0.43493,0.02587,0.54329,-0.090439,0.2156,-0.37089,-0.19328,-0.67118,0.79868,-0.60625,0.64579,0.71062,0.7737,-0.3053,-1.0007,-0.81268,0.55915,0.57837,0.021851,0.73885,-0.29304,0.15772,0.53212,0.71996,-0.12308,-0.76186,0.63935,0.86852,0.3415,0.69575,-1.0773,0.72077,0.74129,0.76736,0.75347,-0.91144,-1.3432,-0.38174,0.62244,0.68785,0.68293,-1.3721,0.69596,-1.0245,-1.1203,0.89471,-1.1251,-0.39312
158,0.27551,-1.3412,0.59296,0.62364,0.021155,0.85286,0.75344,0.18366,-1.5006,0.7475,0.61657,0.63295,0.52629,0.75772,0.53601,-1.1976,0.77838,-0.99623,0.60726,0.68438,0.81664,0.7504,-0.030605,0.34535,-0.9581,-1.3907,0.60927,0.71631,-1.2589,0.77618,-1.0434,0.23302,0.54591,0.82477,-0.51831,-1.409,0.061749,-0.67826,0.2626,0.26998,1.1456,0.76638,0.79765,0.64466,0.62834,-0.66793,0.69288,0.59792,0.8468,0.31957,0.59149,0.72594,-0.35781,0.073465,0.49167,-0.04761,0.27146,-0.31531,-0.20553,-0.59418,0.76885,-0.54123,0.69293,0.62124,0.82176,-0.39524,-0.9221,-0.77145,0.67385,0.63578,-0.061486,0.73864,-0.2482,0.093237,0.51934,0.7574,-0.10375,-0.68103,0.57678,0.78953,0.31415,0.72345,-1.0601,0.71482,0.75086,0.79292,0.76544,-0.92803,-1.3705,-0.2993,0.68138,0.68013,0.63269,-1.3269,0.77331,-1.0451,-1.0789,0.91137,-1.1099,-0.38573
159,0.31824,-1.3309,0.57273,0.66216,0.092121,0.91636,0.74369,0.21271,-1.5409,0.8063,0.65056,0.62751,0.57957,0.74155,0.55805,-1.0626,0.76587,-0.93938,0.61951,0.67533,0.78831,0.63232,-0.0097983,0.36608,-0.89602,-1.3264,0.64161,0.7226,-1.2459,0.76186,-0.99355,0.29101,0.54239,0.86101,-0.45917,-1.4031,0.091402,-0.67935,0.2392,0.29136,1.0704,0.75129,0.76326,0.67014,0.60777,-0.59671,0.63601,0.57842,0.77094,0.38378,0.57316,0.71877,-0.38081,0.14777,0.55365,0.012471,0.28331,-0.30917,-0.16957,-0.56616,0.76681,-0.58565,0.61967,0.62928,0.81137,-0.31663,-0.9269,-0.76511,0.59378,0.50167,0.024239,0.70038,-0.21329,0.1649,0.5486,0.74899,-0.0748,-0.76253,0.56973,0.77255,0.32902,0.70653,-1.0082,0.725,0.74443,0.77936,0.78225,-0.89717,-1.3257,-0.28416,0.63941,0.66617,0.63697,-1.3134,0.90873,-1.0315,-1.0323,0.87216,-1.0678,-0.36945
160,0.37818,-1.277,0.55468,0.64913,0.091224,0.82109,0.7965,0.25346,-1.4701,0.81383,0.60463,0.62039,0.55614,0.72539,0.56835,-1.0034,0.76961,-0.90914,0.61637,0.62436,0.78141,0.7592,0.16194,0.4463,-0.84283,-1.2986,0.65146,0.67963,-1.2531,0.72935,-0.95683,0.27098,0.57162,0.84621,-0.39736,-1.3153,0.087803,-0.6523,0.26803,0.29462,0.92915,0.81089,0.73871,0.64709,0.64139,-0.58003,0.71424,0.65327,0.78713,0.39272,0.56164,0.71161,-0.22346,0.08886,0.57436,0.047578,0.29218,-0.2666,-0.085016,-0.55773,0.79068,-0.49685,0.63285,0.69962,0.81355,-0.24055,-0.84942,-0.70474,0.58858,0.52506,0.019611,0.71415,-0.12728,0.19655,0.52361,0.73105,-0.068001,-0.62568,0.60073,0.80613,0.39672,0.6713,-1.0197,0.64145,0.80541,0.74993,0.77563,-0.8349,-1.2799,-0.23746,0.61697,0.72784,0.67984,-1.3204,1.091,-0.91008,-0.96821,0.88486,-1.0219,-0.36019
161,0.37695,-1.2187,0.50723,0.61195,0.15286,0.84048,0.80316,0.19856,-1.4245,0.76117,0.59491,0.62885,0.56919,0.73569,0.59533,-0.98656,0.69826,-0.81298,0.67205,0.67007,0.8059,0.72524,0.24042,0.4609,-0.78244,-1.2521,0.66204,0.72607,-1.2603,0.84198,-0.9033,0.28615,0.59828,0.86065,-0.40978,-1.3712,0.16544,-0.6164,0.27203,0.30613,0.84536,0.80157,0.79596,0.66491,0.66589,-0.5409,0.68946,0.60688,0.79961,0.41922,0.59195,0.72923,-0.2488,0.10527,0.55928,0.13026,0.30065,-0.24988,0.0013389,-0.44634,0.79127,-0.35091,0.66701,0.67078,0.77845,-0.21025,-0.79912,-0.68523,0.52323,0.5181,0.055864,0.70355,-0.10295,0.23433,0.49862,0.70671,0.0098409,-0.6543,0.54931,0.81826,0.3483,0.71915,-0.98276,0.69045,0.77795,0.76163,0.77409,-0.84772,-1.2588,-0.28851,0.66584,0.71227,0.63809,-1.3275,1.0688,-0.94781,-0.96918,0.89686,-1.0465,-0.28173
162,0.30431,-1.2315,0.52057,0.65053,0.18741,0.85988,0.75499,0.26805,-1.4138,0.77941,0.61665,0.60219,0.53816,0.71287,0.56858,-1.0109,0.7656,-0.86211,0.60598,0.66477,0.78738,0.69066,0.37283,0.32623,-0.7901,-1.2242,0.66456,0.68232,-1.1414,0.81803,-0.90718,0.25626,0.52012,0.88676,-0.31008,-1.2541,0.22958,-0.52083,0.31526,0.36063,0.6842,0.78539,0.77073,0.63316,0.6548,-0.52304,0.64848,0.61119,0.85672,0.3714,0.53916,0.70828,-0.27415,0.17877,0.52945,0.073085,0.31184,-0.23317,-0.035492,-0.52227,0.80045,-0.36205,0.62629,0.63822,0.76624,-0.18031,-0.74145,-0.62497,0.53828,0.47348,0.084197,0.65239,-0.11575,0.15506,0.60101,0.74588,-0.028208,-0.57988,0.61912,0.79325,0.38753,0.70907,-0.94579,0.71837,0.76855,0.79632,0.78321,-0.81777,-1.2608,-0.25143,0.64358,0.66411,0.71607,-1.2488,1.0496,-0.84371,-0.92917,0.85589,-0.98114,-0.2361
163,0.35849,-1.1611,0.53005,0.6423,0.20765,0.8727,0.79639,0.30557,-1.4139,0.79731,0.65906,0.6117,0.5993,0.69005,0.57458,-0.87717,0.76446,-0.81879,0.6281,0.66822,0.8348,0.70184,0.54405,0.43926,-0.7027,-1.2247,0.58753,0.73532,-1.1403,0.77888,-0.85175,0.28806,0.52141,0.87398,-0.34266,-1.3163,0.16044,-0.50681,0.3792,0.36975,0.5629,0.77329,0.81823,0.67884,0.62028,-0.54003,0.63737,0.5548,0.77591,0.39927,0.58147,0.7116,-0.19999,0.12225,0.56205,0.097644,0.34866,-0.19126,0.027029,-0.41255,0.81919,-0.28934,0.66065,0.60565,0.74222,-0.12148,-0.73682,-0.64131,0.57007,0.51791,0.10368,0.67204,-0.11909,0.23622,0.6565,0.75308,-0.0060652,-0.54483,0.61778,0.78791,0.41382,0.66297,-0.92608,0.75655,0.78606,0.67261,0.78396,-0.83714,-1.1746,-0.16218,0.59849,0.71494,0.73884,-1.2096,0.96064,-0.89839,-0.91705,0.87336,-1.0209,-0.21535
164,0.29257,-1.1794,0.58998,0.65697,0.22897,0.89395,0.79868,0.31518,-1.3724,0.80671,0.5235,0.66534,0.53089,0.6663,0.57989,-0.90947,0.71999,-0.76244,0.65022,0.65315,0.79586,0.69951,0.55349,0.43208,-0.74377,-1.1556,0.67296,0.71556,-1.0917,0.8196,-0.82692,0.39677,0.50708,0.81839,-0.32557,-1.2492,0.2011,-0.42347,0.32078,0.33518,0.51938,0.77579,0.83646,0.64456,0.61384,-0.47703,0.66866,0.61734,0.81353,0.40176,0.55467,0.65578,-0.22529,0.16811,0.52799,0.14002,0.41604,-0.14017,-0.027325,-0.4505,0.77535,-0.21425,0.66885,0.60383,0.75395,-0.10582,-0.69659,-0.63457,0.58431,0.58388,0.099686,0.72065,-0.027119,0.21577,0.7776,0.74912,0.0021539,-0.50978,0.62429,0.84274,0.40049,0.68172,-0.83617,0.72719,0.75919,0.74682,0.7614,-0.66319,-1.0915,-0.20711,0.65173,0.71552,0.72937,-1.2449,0.78742,-0.88856,-0.84867,0.87472,-0.94439,-0.19321
165,0.33786,-1.0672,0.58055,0.61634,0.16722,0.86159,0.74645,0.29711,-1.3326,0.79578,0.56568,0.66808,0.56137,0.7362,0.58621,-0.86403,0.73524,-0.77875,0.57323,0.64785,0.80218,0.70772,0.51905,0.46766,-0.69392,-1.1343,0.58319,0.70604,-1.0733,0.74045,-0.79338,0.32308,0.5507,0.88727,-0.27057,-1.1944,0.24551,-0.37656,0.32566,0.3657,0.38087,0.77344,0.79591,0.71815,0.63684,-0.42922,0.69226,0.63137,0.77373,0.41947,0.59531,0.71526,-0.22485,0.15885,0.53659,0.15471,0.37647,-0.10186,0.015263,-0.34692,0.76342,-0.25846,0.63167,0.6489,0.7724,-0.04111,-0.63568,-0.49563,0.53569,0.50201,0.23775,0.74797,-0.034853,0.26256,0.98868,0.75266,0.046087,-0.52831,0.65844,0.81053,0.38584,0.71839,-0.86689,0.69858,0.76058,0.7541,0.75397,-0.67043,-1.0428,-0.14052,0.70497,0.70883,0.69806,-1.1925,0.65192,-0.75104,-0.75977,0.86674,-0.9126,-0.19773
166,0.37219,-1.0853,0.59774,0.61967,0.24066,0.83473,0.77748,0.30082,-1.3794,0.8134,0.58504,0.67082,0.5054,0.69751,0.5399,-0.80512,0.74442,-0.68437,0.58026,0.65447,0.78505,0.69006,0.50761,0.47132,-0.66755,-1.0741,0.61864,0.68299,-1.0218,0.80861,-0.75113,0.38734,0.54252,0.8774,-0.1876,-1.2096,0.20114,-0.41181,0.37714,0.383,0.16783,0.73667,0.82428,0.66101,0.60756,-0.37202,0.67864,0.59576,0.80893,0.51687,0.5947,0.66892,-0.16627,0.22934,0.55996,0.18005,0.43536,-0.021457,0.067354,-0.34589,0.79732,-0.24551,0.72151,0.65416,0.77348,0.010904,-0.58385,-0.49148,0.57325,0.58743,0.22245,0.74232,0.005887,0.29328,1.051,0.76125,0.031117,-0.54782,0.72799,0.81597,0.47643,0.68733,-0.79943,0.65887,0.7296,0.73441,0.7792,-0.66182,-1.0958,-0.16189,0.63038,0.70214,0.67357,-1.2182,0.59167,-0.74301,-0.74513,0.83427,-0.8715,-0.098395
167,0.3701,-1.1038,0.61494,0.63076,0.34694,0.87262,0.78203,0.33286,-1.3489,0.77959,0.64,0.60652,0.51394,0.65882,0.60721,-0.7999,0.75919,-0.69734,0.58729,0.66422,0.77425,0.76696,0.5454,0.49614,-0.61592,-1.0905,0.65081,0.70869,-1.0402,0.81158,-0.74131,0.33008,0.48294,0.84617,-0.18519,-1.2068,0.26777,-0.30768,0.34889,0.4069,0.10049,0.7455,0.79702,0.66668,0.68164,-0.31933,0.74007,0.55475,0.78134,0.49257,0.56293,0.62257,-0.15386,0.26796,0.52858,0.1342,0.3872,-0.040782,0.10022,-0.39468,0.75263,-0.17273,0.60772,0.66038,0.77902,0.017331,-0.54295,-0.53487,0.59917,0.54161,0.16384,0.70603,0.010541,0.27131,1.142,0.80506,0.10037,-0.44558,0.80299,0.80339,0.40271,0.67436,-0.76493,0.69642,0.72193,0.77356,0.77942,-0.64443,-1.0746,-0.016879,0.64125,0.67766,0.66071,-1.1773,0.53143,-0.74842,-0.76176,0.83017,-0.85856,-0.11944
168,0.40481,-1.0509,0.51084,0.63393,0.19462,0.81924,0.77667,0.36951,-1.3184,0.78248,0.61774,0.59591,0.48114,0.64291,0.53409,-0.70165,0.79223,-0.60737,0.63163,0.67818,0.80917,0.70072,0.56777,0.44157,-0.61877,-1.0657,0.65323,0.71579,-1.0412,0.76422,-0.7635,0.37687,0.5503,0.82495,-0.13676,-1.1933,0.25832,-0.30746,0.38006,0.36266,0.035635,0.80511,0.74817,0.72131,0.67096,-0.29778,0.64356,0.63056,0.80161,0.42656,0.61779,0.71361,-0.14365,0.25321,0.55262,0.18175,0.45701,-0.01953,0.10044,-0.32296,0.8061,-0.15089,0.638,0.63367,0.8255,-0.045983,-0.468,-0.42312,0.49864,0.5688,0.20962,0.73235,0.0036541,0.27891,1.0244,0.68339,0.094084,-0.43327,0.98983,0.83499,0.43385,0.68124,-0.73545,0.72067,0.75811,0.73352,0.79456,-0.62705,-0.9905,-0.092619,0.65213,0.65711,0.68795,-1.1754,0.41087,-0.64693,-0.65982,0.91954,-0.82053,-0.084784
169,0.37049,-0.98674,0.55807,0.68925,0.31339,0.9071,0.80037,0.42511,-1.3564,0.75055,0.60372,0.63318,0.56078,0.70888,0.58012,-0.68401,0.74307,-0.61226,0.67597,0.64539,0.78276,0.7332,0.56586,0.42019,-0.53403,-1.0141,0.5655,0.70124,-0.96457,0.80816,-0.67891,0.37494,0.58305,0.85709,-0.095783,-1.1207,0.32182,-0.29534,0.39234,0.42223,0.18901,0.72324,0.78242,0.74615,0.63671,-0.24668,0.66891,0.61672,0.7901,0.50985,0.6174,0.70097,-0.032721,0.24266,0.52368,0.21645,0.48171,0.0017209,0.097347,-0.25123,0.84324,-0.13373,0.63524,0.6028,0.76719,0.089549,-0.52321,-0.41864,0.61665,0.51603,0.2562,0.67718,0.083444,0.3308,0.90731,0.7259,0.10076,-0.41798,1.0784,0.82212,0.41373,0.68606,-0.69026,0.74543,0.7661,0.72963,0.77947,-0.60059,-1.0488,0.048968,0.61869,0.67264,0.67195,-1.1375,0.33966,-0.66184,-0.62306,0.9216,-0.84536,-0.022369
